nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,label
110.9559468,59.48717199,45.42189886,32.03028617,88.56937305,6.529430144,268.1109499,Rice
88.95090276,50.70260401,51.25045687,32.00129562,89.936429,5.550465734,206.5232661,Rice
83.11800278,54.85958269,42.7270759,31.22451874,76.49337756,6.185979934,221.566316,Rice
114.6442625,51.72300648,58.89126527,30.7459625,72.47816061,5.756305651,298.9073976,Rice
109.0226079,40.985575,54.0756201,29.12173047,76.14416774,5.731091191,283.9903955,Rice
82.55365516,45.79670925,46.12765788,26.60905284,80.16369767,5.51755394,230.0975515,Rice
117.3451778,46.21059139,47.20918774,29.73165048,81.2338675,6.713062967,219.0321223,Rice
114.8698551,55.15098714,54.45300669,25.86804574,70.4328138,6.391019051,286.3133963,Rice
103.3776586,44.26469731,41.81039796,31.99596453,84.43540555,5.758797551,202.8190315,Rice
96.33134053,51.65437404,54.12004819,33.09945009,82.21074855,5.666320913,268.2581672,Rice
119.3670657,58.11169169,57.43337819,28.02170153,85.01576353,6.776655169,267.8326205,Rice
90.02247026,59.07667944,49.01638823,26.29805559,72.1955579,6.471278481,243.7709646,Rice
83.77935501,54.80729144,55.98650335,32.25415631,74.04521755,6.534663184,201.0722803,Rice
92.20448559,47.97643063,56.70493898,28.90394373,70.22538892,6.028519618,249.8924098,Rice
117.9601915,58.82068608,43.61748076,26.85146542,73.26762913,6.683382899,200.602204,Rice
85.08708793,50.75919263,44.95124134,25.92356458,77.19756025,5.911311408,251.1104307,Rice
119.1693438,42.48609274,47.4545341,34.31985018,87.53746087,6.091406552,269.8953265,Rice
83.51428054,54.25082111,59.45715459,30.37488153,79.96980454,5.78097793,263.3788199,Rice
103.6174912,53.03866119,40.52166573,30.48723488,81.89869687,5.811295203,220.8332857,Rice
91.04872674,54.23443183,52.12532127,33.45762646,75.91317144,6.86810209,274.3706162,Rice
95.8004668,41.90524131,45.13967325,34.56768217,76.20726752,5.99485144,218.9588931,Rice
112.274024,45.5128846,46.60516497,29.14348108,78.6745656,6.117011186,250.3743695,Rice
112.5805152,56.38570081,55.96626268,26.01124839,85.99357607,5.68037766,212.472377,Rice
117.9145109,56.38795689,51.04820934,33.74970204,89.78729285,6.4159631,261.2898437,Rice
110.1770812,44.64277905,43.34249723,32.5958075,76.8980959,5.702605534,231.4877726,Rice
94.34547471,59.30455319,53.95919422,30.30856317,89.37746277,6.854709611,251.2000857,Rice
116.2271854,48.08609316,44.60841331,27.32678177,83.24631049,6.251605481,265.8950847,Rice
107.4430386,40.44645746,41.08079185,30.32677727,73.82070956,6.448800653,255.2185739,Rice
103.4304143,46.0491076,52.79687013,33.29492636,89.96142507,6.757666579,255.749876,Rice
87.73718367,53.62891752,58.75307571,27.1186654,75.11991241,5.723512815,273.6721644,Rice
96.26246014,41.25391278,57.49899983,30.57671905,76.62188584,6.015974464,229.025122,Rice
98.2192069,46.74083377,50.95892608,32.73517252,83.48922567,5.941685339,252.8741012,Rice
113.6050464,41.36412469,41.56594534,30.56170068,82.78230257,5.817119524,274.5220127,Rice
105.8505351,58.46578536,43.37908404,32.51374265,71.67286181,6.347938614,255.1895139,Rice
95.53540179,56.89142295,40.0874129,30.20179402,74.343071,6.615247929,204.3067426,Rice
113.2621875,56.76184453,56.65732025,26.52568527,82.60813037,5.521551039,284.7962591,Rice
108.9190077,50.62307462,54.61182866,25.94324097,80.57311664,5.936914738,297.2619463,Rice
114.284718,54.66551392,58.6749527,28.46843305,88.01759798,5.987857348,273.279672,Rice
109.4566765,40.36699753,47.22119397,25.19432672,89.94184035,5.683295143,254.2810896,Rice
111.6222496,44.02527205,49.70105336,31.07428761,73.20409509,6.66783319,229.9336457,Rice
88.44092305,51.16577493,48.20627255,34.20285945,87.60125396,6.225025995,235.9263775,Rice
93.02071927,45.35127246,50.89095707,33.04978605,76.21513216,5.785141135,247.5483806,Rice
82.76137667,54.02558012,50.36716533,29.96374808,76.00890759,6.857010156,209.0486292,Rice
114.7929604,47.53410405,57.61247032,32.28761458,72.08341453,6.74730443,268.2176834,Rice
81.29207652,42.67405364,52.71256112,31.62600503,84.93302866,6.580368101,265.9519955,Rice
110.6495561,51.50171412,45.21582771,34.12376614,70.36428062,6.04984258,272.8870293,Rice
97.08624165,40.49668815,41.31961806,31.48637369,89.29729199,6.327795454,250.6757818,Rice
92.73300852,45.13381348,40.41969964,27.72954868,78.98220882,5.796924675,208.7347988,Rice
108.7091147,57.89240538,58.73544139,31.17998728,71.05549165,6.611293945,211.0095305,Rice
106.7899247,55.58731671,54.51729422,34.51883806,84.76292569,6.539814667,226.1743172,Rice
116.9907475,43.59087742,58.09793223,28.12662543,72.60327188,6.740024541,200.2495454,Rice
113.2835327,45.24623684,57.69442546,31.91479182,83.32366666,6.047979345,205.9402974,Rice
113.2029239,43.4180759,47.44517284,31.00354686,79.64507477,5.797990953,214.0616357,Rice
84.92985089,57.26015763,40.63119098,34.7701426,73.97057381,5.665483445,257.6971655,Rice
83.19943832,52.04906526,57.0125329,25.47898021,85.99737209,6.091716161,215.9490634,Rice
87.04385921,58.37529087,42.21211504,33.66782787,80.88489242,5.558584268,246.4476146,Rice
112.6979806,54.52405575,49.77564835,33.6004988,72.40729524,6.86491158,284.6441208,Rice
108.331073,56.35775484,50.87631014,31.75162429,81.21196141,6.033142796,256.8860797,Rice
90.2986133,48.80558342,45.61550815,26.22887789,76.43723713,6.777980827,238.1080771,Rice
109.920146,43.50395708,48.48838318,26.14856069,72.77242127,6.42615457,260.7481817,Rice
88.53487629,49.48846389,57.26612334,26.74201509,70.38421066,6.477992711,205.3498208,Rice
119.1976095,52.19240568,49.40792706,29.2999254,81.46141317,5.635936655,293.0019059,Rice
105.0256827,43.67956995,51.25162108,26.33256506,70.35105435,6.445775478,264.8483342,Rice
103.3478633,43.66966409,52.06859717,25.56510941,82.18476711,6.331025529,265.5254831,Rice
115.8190242,57.0071621,59.61308383,34.76241033,85.44639387,6.934629433,286.7283886,Rice
109.103298,41.50768509,40.98099777,33.37599568,79.79311716,6.721910027,231.2918271,Rice
95.90599433,54.00373442,58.30653474,25.87761474,87.22956289,6.689519087,231.5539271,Rice
94.20866457,40.92922954,40.31481222,29.77006126,71.91079291,5.791002722,284.67672,Rice
102.8411357,52.67264875,43.74958662,33.28661804,87.35959545,6.284991391,291.2557772,Rice
113.793145,54.62648353,54.68151831,26.05393474,75.41672075,5.60027083,200.8681209,Rice
86.33238126,57.60974365,44.79748118,34.70153963,81.94581999,5.855887731,249.7130803,Rice
88.76379291,59.67947116,56.94529968,25.26238789,88.95552063,6.581597661,208.2381252,Rice
106.8255099,52.93853396,44.37577492,32.584467,71.74129407,6.234167772,200.9923207,Rice
118.7494996,55.03127264,43.17704152,28.4167404,73.21124756,6.649926196,205.8896325,Rice
113.6162662,58.84392678,53.53255886,27.1296545,77.20180192,6.215859812,260.4624772,Rice
106.7465236,51.08429431,47.02627842,33.90917281,71.62784116,6.199384081,277.5564838,Rice
82.43490661,54.10670434,56.39423246,31.60831299,70.25873785,5.770205541,234.2113079,Rice
89.34760143,59.2530428,53.03187828,27.96970957,88.59394997,6.610891299,228.4607212,Rice
95.15526278,43.98857717,59.42147997,30.17296496,87.92113375,6.019749657,286.0841603,Rice
82.15547394,59.64180635,58.24068734,28.63202945,85.49444331,6.62838689,290.1254797,Rice
92.29019925,49.31040011,57.29999225,32.78579454,77.86933437,6.768587849,204.6954039,Rice
111.2818521,44.13531719,45.72241816,29.93214844,78.99469002,6.28085516,254.4775596,Rice
93.26110764,43.50455026,55.36962459,28.99976149,80.11681725,6.467045078,290.9637922,Rice
108.3021132,40.90918451,56.77120727,34.89355015,79.44970051,6.954385505,254.7328742,Rice
98.38463983,46.62809529,53.15109752,27.29820421,72.09868437,5.540855654,229.2380113,Rice
95.83083329,51.04153393,45.8549965,34.84059572,75.83490336,6.161463083,210.3276166,Rice
90.42506053,40.9666428,51.19017267,32.51064683,73.91419629,6.051866407,201.6616227,Rice
113.5808822,55.5992705,41.26508062,28.64867609,89.10573228,6.088040584,252.6208677,Rice
94.20971444,51.92262776,59.56313751,34.97502503,85.49429956,6.106466647,249.4432201,Rice
94.26925312,59.7114926,54.15520612,29.48931445,70.2423054,6.280725122,298.3928202,Rice
100.9224364,43.64853371,40.44187494,28.54703758,88.36456111,6.994831162,294.5367975,Rice
109.1767997,51.16285457,51.81372293,30.38992009,84.1409861,6.12830984,266.9204005,Rice
84.8644846,45.31390613,56.72006078,34.03748931,80.78016475,5.547453426,292.6973571,Rice
108.0825703,48.28055848,51.96757886,29.29774834,79.30678453,6.830214798,216.1084247,Rice
84.14676542,40.05457489,46.28000751,26.47413766,74.3997099,5.516858474,222.7195415,Rice
93.30846328,40.63134993,52.15808249,30.68800349,71.94071557,6.392514666,299.8653919,Rice
117.7787581,40.05341987,55.90756623,28.53605276,71.27302741,5.943974821,232.1736516,Rice
100.9297696,53.22167535,54.98111224,27.45903043,76.4354114,5.96257256,236.2736868,Rice
119.9862524,55.55886606,59.49980931,31.9311106,78.12541403,6.084616275,248.8581145,Rice
96.67479133,56.56652492,49.30004026,27.9561436,85.49720537,6.781630614,242.0428956,Rice
106.7123429,41.17609068,50.58929704,25.44981138,70.58381681,6.419387276,230.3335382,Rice
109.7014865,57.92165121,42.78782347,32.24522839,80.29039997,5.668178875,265.1592606,Rice
104.3786721,50.31283735,58.52942409,30.21079696,89.81030231,6.263843221,211.5852038,Rice
98.81885004,43.64657525,51.9426697,31.93132175,79.36870557,5.646554452,246.8641399,Rice
83.25816859,53.64251911,55.8073645,34.62380327,72.97604214,6.298630503,256.7537368,Rice
116.8990614,52.54553281,42.91019291,29.36351324,83.09525057,6.550426648,286.3073999,Rice
87.22028479,59.03084294,41.18278824,34.83762135,87.15534186,6.490409174,273.49955,Rice
82.90768024,40.82959726,42.03531593,25.87359815,80.94762467,5.823165981,286.0205637,Rice
97.82994492,53.91020953,53.05746186,28.19853039,74.86335147,6.013684428,279.6658374,Rice
103.4510739,45.07077325,56.35692886,25.54759386,83.9836675,6.158651209,273.1290386,Rice
117.0984512,55.00068196,48.83930711,26.50975682,86.12701952,6.19105829,207.5312323,Rice
108.7622159,45.83703932,40.97776459,34.02751015,79.66202184,5.92144158,271.6386558,Rice
115.4360951,40.0061415,53.7570437,32.67011694,74.19854855,6.234435747,208.9285899,Rice
109.8699953,56.94912037,42.16373315,33.16460253,85.43140341,6.020369981,269.028953,Rice
80.00192496,58.63595309,51.00766471,31.20338864,83.29318827,6.342053526,285.6763888,Rice
104.3880733,58.15519982,51.64663244,26.71122422,88.27125112,6.522441248,269.9238994,Rice
119.41927,41.50393108,48.57185214,27.39095393,82.60852929,6.710217526,296.6310709,Rice
98.18384428,55.72436461,58.34103184,31.83325433,74.85465105,6.411781227,296.9952048,Rice
119.5021532,52.84719647,57.73975516,27.00349364,74.9215721,6.929331419,213.5235375,Rice
87.64425752,48.41097198,51.79168576,31.03817219,75.83952017,6.880920847,291.5099908,Rice
95.68272212,48.68583539,54.04994234,31.62995896,77.6459403,6.121366377,234.8038943,Rice
89.41540028,49.16276726,53.72868264,32.41966705,85.57747297,6.06209802,276.4635994,Rice
80.26065263,49.54099875,55.878088,31.30044721,79.48126248,6.46696301,290.6946003,Rice
102.655272,55.99572383,59.6148545,32.05568202,81.46651528,5.556228921,237.4477898,Rice
102.6177093,55.94413143,48.76209579,34.60058276,75.43587505,6.616850793,241.9031417,Rice
99.43953978,56.05004068,45.92430523,25.96812057,80.40511169,6.293191918,279.7167772,Rice
118.7327682,41.10601373,51.83378947,31.8127853,89.71602701,6.913885321,271.2450765,Rice
100.8715764,43.23047845,47.6835311,30.85122325,84.50400793,6.453099336,271.4122802,Rice
97.16610018,54.55254581,42.87482512,26.62586312,73.25664292,6.836297436,207.6034063,Rice
112.0603349,44.67141796,49.36859881,34.15956595,81.71874459,5.815176529,228.409006,Rice
116.817865,48.5428785,51.73970966,29.59932197,77.56876176,5.83491869,268.61915,Rice
108.7296811,45.49770183,55.78021686,33.545352,88.41350192,5.741818621,230.3923684,Rice
114.4141339,43.97080406,40.06936918,33.7082731,76.52898884,6.121746288,244.6334026,Rice
113.930984,46.75784289,57.84559772,31.16939138,80.54573448,5.988421761,224.3711696,Rice
104.9623377,48.9378832,58.2103202,29.91638716,80.23589833,6.125084922,278.9262997,Rice
96.99356792,45.38683999,57.24061749,30.96828221,81.8302044,6.416233311,271.8839748,Rice
92.52271957,40.67688742,56.21186322,26.28905054,84.43639474,5.623472947,237.5307842,Rice
82.52104279,50.44427359,53.06271546,26.71433141,77.43255237,6.895359237,244.2389117,Rice
112.1017428,58.5436949,59.4869165,33.9832202,76.34810658,6.943859329,281.2395242,Rice
113.4870233,40.30345968,59.08477727,32.78090224,85.35934993,5.622287096,223.2568541,Rice
118.4904666,50.0135415,47.95716036,33.39940817,71.74680828,6.125413024,237.5700774,Rice
93.99405548,46.15384487,44.20149914,26.72910803,82.80812234,6.879092262,250.8851645,Rice
91.91898209,43.18320395,56.6028673,34.71492056,76.98310803,5.936425638,260.1492953,Rice
111.0131592,49.10805607,52.601463,32.16549068,89.21184576,5.747555996,299.7382494,Rice
95.68626621,54.46400285,51.44828756,29.86668617,83.96150737,6.093630775,212.6109981,Rice
99.55573532,50.43831741,44.03804307,34.35619356,74.54951293,6.113841391,215.4929687,Rice
101.4318658,46.15275216,49.7854504,27.24616916,71.07550256,6.668839977,264.1086284,Rice
93.62957423,40.94988449,57.31150125,26.69795005,88.61484437,6.217893068,234.038671,Rice
109.6703791,57.53678812,47.41427127,29.07343752,78.66316439,6.883484592,269.2563992,Rice
89.90584468,43.69999395,44.60735327,27.63563889,74.60366983,6.487759671,211.5933511,Rice
95.49433959,52.50107146,45.81719948,25.65274385,71.63647846,5.688950164,283.5843025,Rice
106.3145402,41.29044822,47.82137758,27.78585173,81.56080223,6.284208925,248.1124023,Rice
92.58049481,42.75599544,54.84752766,33.79856769,88.88301818,5.587928456,273.9908712,Rice
109.0601384,58.94219228,45.05829189,32.42179038,71.09252578,6.446868581,235.0847824,Rice
110.7563776,57.26608573,47.29642084,30.25586093,72.34808125,6.125360448,236.0800393,Rice
87.32493839,57.8895725,42.96175676,31.35739358,87.80285287,6.86795287,279.32397,Rice
87.04564535,56.34862818,45.53129625,34.22398027,84.18173363,6.677901342,208.5032454,Rice
103.3106045,56.42284254,57.23180706,25.28631705,88.78318465,5.5650081,261.451868,Rice
107.7355011,42.14690582,40.96023731,32.84912154,77.6934125,5.660668773,276.2667816,Rice
113.9665228,51.74772382,43.22473617,25.15222471,84.01604963,6.325209512,265.0797142,Rice
112.5273868,48.68455554,42.49030938,34.39983285,80.90524254,6.422941179,293.341143,Rice
117.2633463,51.44189213,45.95222849,34.97113634,83.6163418,6.112655015,255.9836803,Rice
96.63336201,57.76610305,49.6499875,33.23528376,86.80352596,6.736498507,272.2188612,Rice
114.1951087,47.74459159,42.29326412,33.42454204,79.96336831,5.691064049,211.5312522,Rice
86.36969576,55.01946519,54.21713347,27.0381868,86.93846836,5.921942193,279.2985583,Rice
99.55223631,54.63097365,47.62775326,28.47140597,86.82719198,5.552953382,297.4736947,Rice
105.9271823,48.64966776,52.56109062,26.22740946,80.28104911,6.977643285,223.5269438,Rice
108.891124,48.69942752,53.04916297,27.04887229,79.40929965,6.970139071,219.5287151,Rice
105.4578011,51.51195498,51.30103173,31.1512329,80.04475947,5.525396125,290.0096811,Rice
113.0791531,43.48335362,48.26546355,32.70548981,89.60124631,6.92670557,289.93592,Rice
86.33495589,58.28950212,57.56889826,28.76949911,77.89045189,6.189863383,265.6175631,Rice
90.43342464,40.45896859,42.82459049,29.40115908,75.64005139,6.646774842,210.6690071,Rice
116.698609,57.9065436,58.17513634,32.39609999,72.13999943,6.157206357,213.1405372,Rice
119.5079677,46.66076847,51.70661084,32.79393054,88.41232168,6.633321589,267.4503779,Rice
98.63927128,52.10800268,41.88327618,33.83922542,80.87554618,5.560202576,291.9902126,Rice
99.57207895,57.37178283,57.13775908,33.15751587,71.22806039,5.870599968,287.5547872,Rice
115.9596422,49.16137725,48.80082935,26.75140634,89.36821577,5.819707713,219.0936784,Rice
106.4291588,44.85688606,58.77543222,25.10906995,70.11506525,6.257315202,248.806246,Rice
86.53456088,49.89039126,48.2332221,33.90329525,70.1850784,6.964404708,262.4392764,Rice
86.07373783,40.93520028,50.76211317,27.34890166,76.02331074,5.867698247,265.0172314,Rice
102.1411585,41.55948847,50.53053066,32.91189766,71.62389182,6.834608464,257.8306649,Rice
118.0249788,42.96282435,59.87129999,31.44272866,81.34988399,6.272919436,202.3654373,Rice
117.5855677,52.87988946,41.83252969,25.2095217,71.01567278,6.414093645,261.4015415,Rice
99.98669167,46.13531641,50.63485463,30.16301821,70.3883112,5.923703845,205.3185341,Rice
116.0061901,54.50446326,59.9223034,28.02171263,87.56971696,6.404581402,245.3125407,Rice
88.90292445,54.76784331,58.08281498,27.35308398,73.5078067,6.544332873,297.6973163,Rice
109.998204,45.69161478,48.39910848,28.84317635,87.04190036,6.657056168,258.8975435,Rice
90.99836442,58.75977055,53.0663045,34.70476646,81.60234066,6.731789138,281.3105379,Rice
93.49315107,59.28041446,40.43882935,32.68710909,89.31114172,6.008362305,264.8110588,Rice
102.48893,55.23014619,57.32355843,31.03044569,86.31809173,5.968428364,222.8587059,Rice
97.22670758,53.55473199,43.74493898,31.80352192,77.88187297,6.693362911,203.6835817,Rice
106.7193055,52.99644673,58.81870952,32.13367554,85.92603793,6.856886524,267.5051918,Rice
91.6061454,57.39547599,54.95156239,29.24437604,84.21058345,6.801533316,297.5652131,Rice
118.0940602,46.50655654,48.43387427,26.09536605,74.95088574,6.823631813,236.0849926,Rice
104.8221063,53.31931237,55.6365855,26.8280003,76.09626269,6.172504512,236.4841061,Rice
119.3162093,56.69881606,49.59373509,33.79268626,76.95305895,6.678742486,222.3675598,Rice
110.8928818,49.12906806,42.14998642,27.73262455,78.04549248,6.623939367,207.2982715,Rice
106.3818798,54.32027282,53.0784274,32.60669638,73.56337232,6.380655033,294.1144947,Rice
104.4313708,52.22672694,54.72879284,28.33204232,84.00951803,6.87435075,201.0895473,Rice
114.8045216,44.37236663,49.11846547,33.52347801,86.47824255,6.837891217,294.0416793,Rice
97.88627827,53.12727622,47.80956881,28.50716717,78.63190821,6.614614202,250.1440747,Rice
112.562387,54.90436954,40.40956922,31.30238157,78.73142247,6.184943484,281.8373054,Rice
101.9043194,57.71243647,54.25611185,30.52840009,85.09075952,5.557523576,202.7083655,Rice
83.33397308,48.7513065,44.70900291,34.84261294,80.84580278,6.493623619,227.8820136,Rice
92.87187634,46.70923828,53.9747141,29.73706208,80.35367305,6.388004473,276.8811656,Rice
83.61478994,55.53747824,51.26470138,31.69095445,76.5510353,6.114080255,223.116582,Rice
119.1719999,49.94005945,59.92153832,29.89785978,74.39502529,6.261178595,203.9595572,Rice
116.1907921,56.37100502,54.51641041,31.09826715,81.59668467,6.995092321,227.7997434,Rice
111.1873746,51.6280954,59.51761088,33.27803183,89.97050226,6.382487492,220.4543958,Rice
100.1474814,54.22222268,55.48720772,25.00509989,80.10054177,5.85285187,287.4911833,Rice
86.11621776,53.32912499,45.32124381,28.56542143,88.81118522,5.860672188,209.5002762,Rice
82.77139606,50.0923022,52.83422965,28.27293644,83.80519484,5.591550578,285.7334645,Rice
112.6626884,59.70992543,58.73009962,28.56197164,77.98550768,6.618947271,213.4082772,Rice
92.56058841,42.37081874,49.09772898,30.5200428,74.2232094,5.53994753,271.9355832,Rice
80.80020658,59.46805218,44.43214513,31.63900092,78.69503452,5.589510791,247.2183607,Rice
100.6704254,57.09366416,54.64698139,25.79302475,74.18325367,5.967831526,211.6407686,Rice
98.27596284,59.68618382,50.29225582,32.41882168,83.65875595,6.774867153,221.572349,Rice
110.1530505,57.62710481,43.43019646,28.4680222,89.40203529,6.671181769,228.2590833,Rice
102.5576708,48.08652246,49.79930353,28.55166191,75.58662037,6.512144562,277.8541815,Rice
114.9582849,43.10659935,56.45711047,27.54800824,78.5467278,6.852165529,245.4503601,Rice
87.88254136,43.1973731,49.45967533,32.62672424,89.94410288,6.681112943,287.7011959,Rice
109.9132944,57.90870202,41.52587087,34.29931599,77.92812307,6.882421335,207.5732837,Rice
108.6097183,54.71377497,59.93821779,32.68855271,77.65147412,6.335872827,236.6550938,Rice
87.84074581,44.97004655,44.44021069,30.4881533,88.12321269,6.869089939,205.4763778,Rice
83.19597604,44.90238114,45.10118905,25.94889175,77.76926682,6.381588089,257.8162201,Rice
101.7371873,46.7734385,54.12911371,33.26483941,76.92548533,5.628303039,229.6330251,Rice
85.49474618,49.34717454,43.11870303,29.62844758,74.42005785,6.608096658,202.7568241,Rice
102.1898522,43.3897655,40.01983729,33.69200088,83.43055576,5.648414233,266.4072368,Rice
104.4658933,49.46713374,48.38516197,33.87069763,74.9029604,6.097465086,232.9115413,Rice
110.8480412,58.32930612,56.99563397,32.9770393,89.73579891,6.545716826,275.1053791,Rice
119.3121016,40.13981571,52.68096753,32.38971532,88.35654108,6.825766456,284.1960681,Rice
117.8316509,50.74758376,40.13840191,25.11054399,80.89278111,6.152908358,245.1245053,Rice
96.01618949,58.35451618,47.18340702,33.56226942,88.05729588,6.249252655,244.6938037,Rice
110.4408242,54.15943015,46.57070233,26.02548126,75.297048,5.696542759,229.4732276,Rice
90.47286262,52.75422848,59.08992057,31.85743732,88.53298816,6.676198388,272.7877622,Rice
96.56247761,46.49589006,56.92554745,34.05393233,79.03764987,5.513594647,279.2531059,Rice
91.40275362,40.1977573,56.09977118,30.17414189,83.70421493,6.872034732,254.117383,Rice
100.1277629,45.81324243,46.10387669,32.96542066,78.98058491,5.745289313,209.4528764,Rice
98.91680467,49.29910047,53.06916556,29.71067478,72.86951408,6.261704327,290.6789404,Rice
86.37765646,53.79509282,51.8771853,32.48585727,73.01200547,6.912408005,262.0966428,Rice
113.8828455,44.93213527,54.78825779,32.81030704,77.94870545,6.075930179,265.7796265,Rice
83.73630727,54.712483,40.8577352,26.90590301,83.28287514,5.647485501,297.1842091,Rice
114.7358484,52.52604665,56.38114911,33.87580049,75.18951299,6.774117382,219.4793784,Rice
96.53369057,51.16519262,54.27781926,25.30141318,75.81018826,6.412778647,235.7368679,Rice
111.0010022,53.03304322,44.68802907,26.4592898,82.58093987,6.175700992,216.8957041,Rice
93.05496821,46.06093497,42.16263945,30.46909019,85.27297268,6.363200333,282.6291365,Rice
85.10274189,48.71223716,52.18830207,31.76001561,83.91572613,6.593448141,265.1429812,Rice
83.76912356,53.90611355,54.49565314,34.93479934,83.86724873,6.530245594,251.481329,Rice
114.7169163,59.93669524,55.5808974,31.12500378,71.57909654,6.590108698,270.8561569,Rice
111.0227259,42.49110777,53.07465,27.95723905,85.20542487,5.860560931,268.3978677,Rice
91.79971788,40.17988586,52.66715824,26.13269083,83.18582946,6.888414173,296.9245934,Rice
89.43692349,56.18506455,47.07106554,34.00457073,85.74979137,5.610882575,240.7136994,Rice
93.49271304,55.70362041,48.20571421,31.84588398,82.04870511,6.963458079,293.7784957,Rice
97.10798059,54.47156423,56.58920188,33.98885754,71.36268528,5.953118199,232.0230041,Rice
97.37783805,43.38529501,49.9241176,31.63214327,79.9472784,6.498689643,206.6441632,Rice
115.0394933,58.78138384,52.35814848,33.81390999,72.62892033,6.69617338,211.9148193,Rice
96.32040926,46.47637069,51.7118365,28.01514535,82.74627259,6.051080934,286.0790381,Rice
105.3553536,44.30596595,46.72258844,33.47420888,77.729595,6.303698598,264.8941936,Rice
93.91238598,45.87957262,49.50509805,27.14880972,75.68421174,5.593117726,230.3970276,Rice
92.82816373,59.23666333,51.79457651,32.87382425,70.90754506,5.65980504,281.4536961,Rice
104.941982,43.81964061,48.09590812,30.386725,86.87219658,5.590617988,259.6722289,Rice
108.6814369,59.55783716,56.14320157,27.76227314,84.19158388,6.644916827,272.97355,Rice
112.8057627,58.07459952,41.96859738,26.04763858,85.92799978,5.878558715,205.8541422,Rice
96.04916724,56.39753824,42.53130048,31.71841972,70.07231724,5.664606171,235.0850346,Rice
83.34409124,56.91803335,57.28141006,32.55570703,74.84959263,6.284870613,218.4188526,Rice
91.251138,50.32010584,54.70027617,25.9465438,75.93393395,6.889932023,242.9123318,Rice
117.554787,59.82801083,50.53319652,27.8804401,85.81553617,5.738966103,225.204686,Rice
111.3951964,48.67291849,44.03075874,31.51125745,84.65523723,5.687606859,227.698026,Rice
88.85107021,47.59709258,55.26889791,32.13708102,83.25047821,5.509428319,214.2143313,Rice
88.93190196,45.43911692,42.92853083,29.10315551,71.5036117,6.625033286,278.7720787,Rice
102.9706676,41.79409754,57.80166339,34.65635829,74.04727121,6.556959729,284.1938631,Rice
101.5937409,46.46646199,49.5711743,30.12268751,78.01274088,6.89476374,274.3883111,Rice
89.65206569,51.71114375,53.77378302,26.40156422,77.16851485,6.858322422,256.71731,Rice
88.67990984,42.45569596,50.36453787,30.47685723,76.68828903,6.445624043,206.8684686,Rice
85.80558773,50.92547642,41.23631388,33.80908765,72.84292741,6.510879811,239.1203442,Rice
95.9915099,55.29779057,49.98924268,32.25655464,80.10382458,6.389358012,276.0714628,Rice
104.2923497,52.31230219,55.78439183,34.49086816,77.53432308,6.365675736,208.6273158,Rice
94.35215522,48.24098452,56.70474634,30.13392402,84.62132747,5.5285111,246.449267,Rice
116.0527066,44.48627819,40.63044371,29.33408734,84.08863641,6.18169526,245.9978314,Rice
106.7922016,45.08777617,55.03779583,26.53113531,77.91501211,6.484012163,282.8369007,Rice
111.6612428,54.43371199,47.18192767,26.22304316,74.33668435,6.797250722,285.733137,Rice
118.0624341,41.51977304,50.73618171,31.48683045,84.21314754,6.465794853,277.001139,Rice
94.37886305,43.58865544,44.09166744,25.11978689,77.00643744,5.637616076,232.1488693,Rice
105.1284031,57.88956111,56.79210902,27.52674212,72.68166284,5.789608411,297.0986652,Rice
101.9789792,43.65004446,56.81492309,28.95191244,87.98444304,5.89101569,239.3221759,Rice
100.1979105,57.85230668,57.37514863,30.7435507,74.4355102,6.105035458,297.5633065,Rice
104.310929,55.6219551,48.99729391,30.32007275,78.57908224,6.554381497,285.1471014,Rice
100.2945417,49.61734917,46.80572934,26.77096694,88.78495446,5.974119578,280.0691464,Rice
108.6138809,55.81835201,58.73536267,31.2337076,87.95900687,5.751545984,262.6712576,Rice
110.8910245,45.43282261,54.81507603,32.78476829,86.62375912,5.969324369,268.160659,Rice
92.17013134,54.78080775,49.2594733,30.97544375,78.31679963,5.74297439,217.802953,Rice
83.10275629,52.36145359,56.97276796,25.20836826,71.32479004,6.186200488,273.7720736,Rice
86.30830579,45.43302639,44.64012403,28.99051219,74.49997354,6.028898018,272.8542599,Rice
104.4403699,41.62363411,52.75491332,29.77077172,88.69131149,5.933956476,272.616642,Rice
109.2344329,44.43001562,58.0644725,29.911832,83.57766734,5.718783338,225.7803917,Rice
103.4442847,46.38054537,49.99385837,28.74005199,82.81107593,6.230718044,200.4609936,Rice
105.9872335,48.44243114,46.83396681,25.94146752,74.40739381,5.835658437,293.5369499,Rice
97.30051899,40.84131694,42.77633364,25.79032676,81.7773878,5.779932237,249.855764,Rice
94.80248251,56.07752754,46.40979275,29.58265482,84.42571097,6.15002681,279.3215536,Rice
106.4673742,48.21058228,50.07963851,34.67203456,83.23222993,6.857492839,217.8758503,Rice
99.32944625,58.1732334,46.45224123,34.67664198,71.94154981,6.854006755,244.5212122,Rice
82.94976661,57.59043185,45.03880425,25.22250125,72.71614211,6.488672113,297.7811489,Rice
84.45848558,49.23896096,43.61273102,32.45036534,72.361178,5.859762623,219.6405968,Rice
102.1007912,57.46368184,50.22180402,25.58243453,81.26777861,6.696281499,213.2156197,Rice
82.90844857,43.75615555,54.92172646,30.9168042,80.81189308,5.874219842,233.2236595,Rice
